order_id,order_date,customer_id,product_name,category,sub_category,region,state,quantity,unit_price,discount,sales,profit,ship_mode,segment
ORD-010839,10/10/2025,CUST-6911, Cordless Phone Dock , Technology ,accessories, South , Georgia ,4,65.69,0.14,$225.86,35.63,Standard Class,CORPORATE
ORD-010840,2025-10-20,CUST-9437,SMART LED MONITOR,Technology,monitors,WEST, Oregon ,5,232.78,0.08,"$1,072.11",208.09,STANDARD CLASS,home office
ORD-010841,2025-10-31,CUST-3384,DESK ORGANIZER SET,Office Supplies,Storage,West,Oregon,4,35.53,0.1,128.08,49.47, Standard Class , Home Office 
ORD-010842,10/28/2025,CUST-9112,Premium Standing Desk,Furniture,TABLES,West, California ,5,444.14,0.12,1956.56,39.6, Standard Class ,Consumer
ORD-010843,19-Nov-2025,CUST-4838,Ergonomic Office Chair, Furniture , Chairs ,WEST,california,5,217.79,0.13,951.68,4.53,First Class,Consumer
ORD-010844,11/13/2025,CUST-5408, Compact Printer ,TECHNOLOGY, Printers , Central ,Texas,2,137.79,0.04,264.16,8.05,standard class,corporate
ORD-010845,09-Nov-2025,CUST-3552,SMART LED MONITOR,TECHNOLOGY, Monitors ,EAST,New York,4,$237.12,0.1,856.6,151.7, Standard Class ,home office
ORD-010846,03-Nov-2025,CUST-7680,Compact Printer, Technology ,Printers,west,california,5,134.94,0.11,600.48,-29.27,second class,consumer
ORD-010847,2025-11-25,CUST-3361,wireless keyboard, Technology , Accessories ,central,colorado,1,72.12,0.06,67.62,21.77,Standard Class, Corporate 
ORD-010848,11/28/2025,CUST-8947,premium standing desk,FURNITURE,TABLES, East ,PENNSYLVANIA,7,444.49,0.1,"$2,810.27",122.41,FIRST CLASS,Corporate
ORD-010849,2025-11-02,CUST-8248,ERGONOMIC OFFICE CHAIR,Furniture,Chairs,South,north carolina,7,195.32,0.2,1098.94,-106.87,STANDARD CLASS,Consumer
ORD-010850,11/14/2025,CUST-4808,smart led monitor, Technology , Monitors ,Central,minnesota,0,235.74,0.01,929.26,231.12,Standard Class,CORPORATE
ORD-010851,11/07/2025,CUST-8401,desk organizer set, Office Supplies ,STORAGE, East , New Jersey ,3,34.96,0.13,91.68,$32.64, First Class ,CONSUMER
ORD-010852,11/25/2025,CUST-7154,Wireless Keyboard,TECHNOLOGY,accessories,East,pennsylvania,2,71.46,0.09,130.03,$37.71,standard class,consumer
ORD-010853,11/21/2025,CUST-9779,SMART LED MONITOR,technology,monitors,West, Oregon ,3,215.39,0.07,600.9,120.07,STANDARD CLASS,Home Office
ORD-010854,11/05/2025,CUST-3190, LED Desk Lamp ,Furniture,Lighting,WEST, Oregon ,1,47.77,0.08,44.03,9.26,standard class,consumer
ORD-010855,2025-11-01,CUST-6948, LED Desk Lamp ,electronics,LIGHTING,EAST, Massachusetts ,1,$46.59,0.14,40.14,5.82,Standard Class,CORPORATE
ORD-010856,2025-11-14,CUST-7558,modular bookshelf,furniture,Storage,South, Tennessee ,5,164.98,0.21,655.59,-110.59, Second Class , Corporate 
ORD-010857,17-Nov-2025,CUST-1315, Desk Organizer Set ,Office Supplies, Storage ,east,Pennsylvania,3,32.93,0.07,91.46,35.34,FIRST CLASS,consumer
ORD-010858,11/13/2025,CUST-8520,DESK ORGANIZER SET,OFFICE SUPPLIES,Storage, West ,washington,4,33.2,0.02,129.6,55.46,STANDARD CLASS,Consumer
ORD-010859,11/06/2025,CUST-6885,cordless phone dock, Technology ,Accessories,south, Georgia ,5,$65.70,0.1,297.16,$59.36,SECOND CLASS,consumer
ORD-010860,21-Nov-2025,CUST-5021, Ergonomic Office Chair ,Furniture,Chairs,SOUTH,FLORIDA,4,194.72,0.18,640.13,-46.98,standard class,consumer
ORD-010861,15-Nov-2025,CUST-7217,Compact Printer,technology, Printers ,South,Georgia,5,144.75,0.14,622.62,-54.28,STANDARD CLASS,consumer
ORD-010862,11/05/2025,CUST-1505,WIRELESS KEYBOARD, Technology ,accessories,west,Nevada,5,79.63,0.06,375.47,122.05,Standard Class,Consumer
ORD-010863,2025-11-06,CUST-9804,PREMIUM STANDING DESK,Furniture,Tables,central,ILLINOIS,3,431.42,0.15,1094.69,-23.01,first class,consumer
ORD-010864,11/25/2025,CUST-6044, Ergonomic Office Chair ,Furniture,CHAIRS,SOUTH, Florida ,1,198.23,0.16,166.36,-8.22,STANDARD CLASS,consumer
ORD-010865,11/19/2025,CUST-4466,PREMIUM NOTEBOOK BUNDLE,Office Supplies,Paper, West ,NEVADA,5,17.26,0.04,83.01,36.63,Second Class,Corporate
ORD-010866,10-Nov-2025,CUST-4397,MODULAR BOOKSHELF,furniture,Storage,east,Massachusetts,3,$165.86,0.11,443.04,-17.4,Standard Class,Consumer
ORD-010867,11/07/2025,CUST-4659,Ergonomic Office Chair,Furniture, Chairs ,SOUTH,Florida,5,196.86,0.18,805.14,$-62.31,First Class,CONSUMER
ORD-010868,11/03/2025,CUST-2260,ergonomic office chair, Furniture , Chairs ,WEST,nevada,5,208.01,0.07,965.57,57.53,Second Class,CONSUMER
ORD-010869,2025-11-01,CUST-3379, Cordless Phone Dock ,TECHNOLOGY,ACCESSORIES,Central, Minnesota ,5,62.89,0.07,293.59,71.04,SAME DAY, Consumer 
ORD-010870,11/24/2025,CUST-5046,WIRELESS KEYBOARD, Technology ,ACCESSORIES,central, Texas ,1,74.17,0.06,69.46,22.4,STANDARD CLASS,Corporate
ORD-010871,15-Nov-2025,CUST-5412,Cordless Phone Dock,Technology,accessories, West ,oregon,1,67.44,0.07,62.53,$14.61,Standard Class,Corporate
ORD-010872,20-Nov-2025,CUST-5589,SMART LED MONITOR,technology, Monitors ,south,north carolina,5,225.08,0.11,1005.78,165.49,standard class, Consumer 
ORD-010873,02-Nov-2025,CUST-2413, Premium Notebook Bundle , Office Supplies ,PAPER, Central ,illinois,2,17.71,0.1,31.86,13.75, Standard Class , Consumer 
ORD-010874,11/25/2025,CUST-1825,MODULAR BOOKSHELF,Furniture, Storage ,Central,Minnesota,1,164.42,0.07,152.55,0.99,standard class, Consumer 
ORD-010875,2025-11-21,CUST-6855, Ergonomic Office Chair , Furniture ,Chairs, Central ,TEXAS,4,197.25,0.11,703.99,13.59,second class,home office
ORD-010876,13-Nov-2025,CUST-8139,Premium Standing Desk, Furniture ,TABLES, West , Washington ,4,$438.39,0.15,1482.06,$-32.66,Standard Class,home office
ORD-010877,2025-11-07,CUST-5398,COMPACT PRINTER,Technology,printers,,washington,1,129.89,0.13,113.27,-8.24,Second Class,Consumer
ORD-010878,2025-11-28,CUST-8195, Ergonomic Office Chair ,Furniture, Chairs ,West,OREGON,5,200.39,0.11,893.15,15.58,Second Class,consumer
ORD-010879,11/14/2025,CUST-3976, Premium Standing Desk ,furniture,tables,south,GEORGIA,7,467.3,0.23,"$2,534.32",-287.99,First Class,Corporate
ORD-010880,2025-11-13,CUST-2378,ergonomic office chair,furniture,CHAIRS,east,New Jersey,3,199.41,0.13,$520.83,-4.27, Standard Class ,CORPORATE
ORD-010881,09-Nov-2025,CUST-2087,WIRELESS KEYBOARD,TECHNOLOGY,Accessories, West ,California,3,73.15,0.11,194.36,$53.79, Standard Class ,Consumer
ORD-010882,05-Nov-2025,CUST-8330,wireless keyboard, Technology ,Accessories, Central ,illinois,3,74.25,0.05,210.96,$69.64,Standard Class,CONSUMER
ORD-010883,11/08/2025,CUST-5693,file cabinet,furniture,Storage, West ,CALIFORNIA,4,211.78,0.08,776.57,-54.64, Standard Class ,Consumer
ORD-010884,11/24/2025,CUST-7754,smart led monitor,TECHNOLOGY,MONITORS,Central,Illinois,2,237.26,0.06,$447.03,95.77, Standard Class , Consumer 
ORD-010885,11/17/2025,CUST-1953,Compact Printer,TECHNOLOGY, Printers ,SOUTH,North Carolina,1,$138.28,0.14,119.21,-10.48, Standard Class ,Corporate
ORD-010886,11/28/2025,CUST-2483,Wireless Keyboard,technology,ACCESSORIES,South,NORTH CAROLINA,1,73.1,0.15,62.38,14.75, Standard Class ,home office
ORD-010887,2025-11-26,CUST-6427, Smart LED Monitor ,technology,MONITORS,South,Georgia,1,$234.04,0.17,194.17,19.67,second class,HOME OFFICE
ORD-010888,2025-11-04,CUST-2666,MODULAR BOOKSHELF,furniture,STORAGE, East , New York ,1,177.25,0.13,155.03,-8.13,standard class,home office
ORD-010889,20-Nov-2025,CUST-6922,Ergonomic Office Chair,FURNITURE, Chairs ,West,NEVADA,4,189.88,0.1,$681.40,12.98,STANDARD CLASS, Corporate 
ORD-010890,2025-11-06,CUST-1954,Ergonomic Office Chair, Furniture ,CHAIRS,SOUTH,Georgia,4,207.51,0.08,763.72,35.7, Standard Class , Consumer 
ORD-010891,13-Nov-2025,CUST-3975,WIRELESS KEYBOARD,TECHNOLOGY,ACCESSORIES, Central , Texas ,4,77.2,0.06,$291.11,95.72, Standard Class ,CORPORATE
ORD-010892,2025-12-27,CUST-1405,Ink Cartridge Pack,Office Supplies,supplies,east, New Jersey ,1,$60.93,0.12,$53.66,8.73,First Class,consumer
ORD-010893,12/20/2025,CUST-3391,Smart LED Monitor,Technology,Monitors,west, California ,6,211.83,0.08,1174.57,228.24,standard class, Corporate 
ORD-010894,31-Dec-2025,, Smart LED Monitor ,technology,MONITORS,Central,COLORADO,2,224.52,0.05,428.5,95.59,Standard Class,Corporate
ORD-010895,2025-12-26,CUST-2171,Wireless Keyboard,technology,ACCESSORIES,South,north carolina,3,$71.15,0.1,192.2,52.75,standard class,consumer
ORD-010896,12/04/2025,CUST-4122,ERGONOMIC OFFICE CHAIR,Furniture,Chairs,West,Oregon,4,210.74,0.08,$775.09,39.92, Standard Class , Consumer 
ORD-010897,12/15/2025,CUST-9817,,office supplies,Storage,WEST,california,3,33.19,0.09,90.68,35.09,Standard Class,Corporate
ORD-010898,2025-12-22,CUST-9144, Wireless Keyboard ,TECHNOLOGY,accessories,west,california,1,69.12,0.02,67.88,23.4,second class,CONSUMER
ORD-010899,12/16/2025,CUST-7959, Ergonomic Office Chair ,Furniture, Chairs ,SOUTH,north carolina,2,$190.61,0.15,322.95,-14.02,SECOND CLASS,CORPORATE
ORD-010900,12/13/2025,CUST-6662,ink cartridge pack,Office Supplies,SUPPLIES, West ,oregon,2,60.07,0.0,120.15,32.05,Standard Class,CONSUMER
ORD-010901,30-Dec-2025,CUST-4321,Ergonomic Office Chair,furniture,CHAIRS, East ,massachusetts,4,202.44,0.14,698.66,-11.16,Second Class,HOME OFFICE
ORD-010902,2025-12-08,CUST-6417, Smart LED Monitor ,TECHNOLOGY,monitors,south,NORTH CAROLINA,5,243.53,0.19,988.54,$81.83, Second Class ,consumer
ORD-010903,2025-12-24,CUST-1323,premium standing desk,furniture,Tables,CENTRAL,illinois,4,$434.09,0.07,1609.22,110.2, Second Class ,consumer
ORD-010904,2025-12-16,CUST-9189,WIRELESS KEYBOARD,technology,Accessories, South ,North Carolina,4,74.55,0.17,247.8,53.85,First Class,home office
ORD-010905,11-Dec-2025,CUST-7550,smart led monitor,Technology,MONITORS,West,WASHINGTON,5,$217.67,0.07,1013.55,203.96,First Class,CORPORATE
ORD-010906,2025-12-10,CUST-6424,desk organizer set,OFFICE SUPPLIES,storage,WEST,Washington,4,33.97,0.12,120.18,44.56,standard class,CORPORATE
ORD-010907,2025-12-06,CUST-4415, Premium Notebook Bundle ,OFFICE SUPPLIES,Paper, East , New York ,5,17.5,0.12,77.27,28.91,STANDARD CLASS, Corporate 
ORD-010908,2025-12-03,CUST-4743,wireless keyboard,TECHNOLOGY,accessories,WEST,OREGON,1,72.63,0.07,67.43,20.88,second class,CONSUMER
ORD-010909,12/28/2025,CUST-4100, Smart LED Monitor ,technology,monitors,SOUTH,NORTH CAROLINA,6,231.76,0.19,1130.14,92.93,first class, Consumer 
ORD-010910,2025-12-14,CUST-8860,cordless phone dock,Technology, Accessories , East ,new york,3,$69.62,0.12,183.48,34.54,SECOND CLASS,Consumer
ORD-010911,12/14/2025,CUST-3920,Desk Organizer Set,OFFICE SUPPLIES,storage,EAST,NEW JERSEY,3,33.64,0.16,84.82,27.68, Standard Class ,CONSUMER
ORD-010912,25-Dec-2025,CUST-5665,Ergonomic Office Chair,Furniture,Chairs,south, Tennessee ,3,200.58,0.23,$460.45,-68.94, Standard Class ,corporate
ORD-010913,12/12/2025,CUST-4239, Ink Cartridge Pack , Office Supplies ,Supplies,south, Tennessee ,5,61.01,0.17,252.68,25.26,STANDARD CLASS, Consumer 
ORD-010914,26-Dec-2025,CUST-3319,cordless phone dock, Technology ,Accessories, East , Pennsylvania ,4,64.18,0.06,240.41,56.17,standard class, Consumer 
ORD-010915,12/24/2025,CUST-8342, Compact Printer ,TECHNOLOGY,Printers,West,CALIFORNIA,5,$133.53,0.11,592.63,-30.89, Standard Class ,home office
ORD-010916,08-Dec-2025,CUST-3177,Premium Standing Desk,Furniture, Tables , West ,nevada,3,430.16,0.17,1075.06,-40.73, Second Class ,Corporate
ORD-010917,12/30/2025,CUST-4303,wireless keyboard, Technology , Accessories ,SOUTH,Tennessee,4,73.47,0.17,245.08,53.69,Standard Class, Consumer 
ORD-010918,23-Dec-2025,CUST-5296,WIRELESS KEYBOARD,TECHNOLOGY,ACCESSORIES,CENTRAL,TEXAS,3,73.83,0.07,206.18,65.6, Second Class ,Consumer
ORD-010919,27-Dec-2025,,Premium Notebook Bundle,electronics, Paper ,central,colorado,3,18.22,0.04,52.74,24.93, Same Day ,Home Office
ORD-010920,12/04/2025,CUST-4434,WIRELESS KEYBOARD,technology,accessories,EAST,new york,2,74.46,0.17,124.31,28.45, Standard Class ,corporate
ORD-010921,18-Dec-2025,CUST-4856,modular bookshelf,FURNITURE,STORAGE,east,massachusetts,1,170.28,0.15,144.15,-13.1,Standard Class,consumer
ORD-010922,12/31/2025,CUST-3609, Smart LED Monitor ,Technology,monitors, West , Washington ,3,193.39,0.12,$509.34,76.03,standard class, Consumer 
ORD-010923,12/06/2025,CUST-3121,file cabinet,FURNITURE,storage,south,Florida,2,227.68,0.18,$375.18,-70.63,SECOND CLASS,Home Office
ORD-010924,12/11/2025,CUST-8452,modular bookshelf,Furniture,STORAGE,west, Nevada ,3,166.78,0.1,450.65,-11.23,Second Class, Home Office 
ORD-010925,2025-12-02,CUST-1243,Wireless Keyboard, Technology ,ACCESSORIES,Central, Colorado ,3,67.5,0.01,200.78,71.41,first class, Corporate 
ORD-010926,2025-12-29,CUST-6389,COMPACT PRINTER,TECHNOLOGY, Printers ,south,NORTH CAROLINA,2,133.89,0.19,217.14,-34.5,STANDARD CLASS, Corporate 
ORD-010927,12/08/2025,CUST-2465,modular bookshelf, Furniture ,STORAGE,WEST,OREGON,2,168.54,0.08,311.34,0.42,FIRST CLASS, Home Office 
ORD-010928,2025-12-26,CUST-3267,wireless keyboard,Technology,accessories, West ,CALIFORNIA,3,71.0,0.03,$205.73,68.96,same day,CONSUMER
ORD-010929,05-Dec-2025,CUST-6646, Ink Cartridge Pack , Office Supplies , Supplies ,south,GEORGIA,4,55.85,0.16,$188.24,20.32,Second Class, Corporate 
ORD-010930,12/17/2025,CUST-8898,Smart LED Monitor,TECHNOLOGY, Monitors ,WEST, California ,5,230.58,0.06,1078.73,222.66,Standard Class,Consumer
ORD-010931,12/06/2025,CUST-4505, Ergonomic Office Chair ,FURNITURE,Chairs,south,Tennessee,4,201.82,0.22,631.04,-78.78,same day,CONSUMER
ORD-010932,2025-12-26,CUST-4694,smart led monitor,Technology,Monitors,west,California,2,235.63,0.12,412.98,$63.27,SECOND CLASS,Corporate
ORD-010933,12/15/2025,CUST-2822,CORDLESS PHONE DOCK,Technology,accessories,WEST, Nevada ,5,64.4,0.05,306.84,77.32,SECOND CLASS,Corporate
ORD-010934,12/28/2025,CUST-2567, Ink Cartridge Pack ,OFFICE SUPPLIES,SUPPLIES,south, North Carolina ,3,60.17,0.1,162.71,27.97,second class, Corporate 
ORD-010935,13-Dec-2025,CUST-3480, Smart LED Monitor ,technology,monitors,Central, Colorado ,2,$217.10,0.03,420.93,$98.71,Standard Class,CORPORATE
ORD-010936,12/17/2025,CUST-8228,cordless phone dock, Technology ,accessories,CENTRAL,Texas,4,$63.73,0.06,239.2,58.97, Standard Class , Home Office 
ORD-010937,12/20/2025,CUST-4026, Smart LED Monitor ,technology,MONITORS,CENTRAL,Texas,6,$225.55,0.08,1241.12,237.94,second class,home office
ORD-010938,02-Dec-2025,CUST-4077, Compact Printer ,technology,Printers,WEST,CALIFORNIA,4,133.24,0.04,509.67,11.87,standard class, Home Office 
ORD-010939,03-Dec-2025,CUST-1744, Smart LED Monitor ,TECHNOLOGY, Monitors ,SOUTH,Georgia,7,230.65,0.23,"$1,246.42",41.96,SECOND CLASS,Consumer
ORD-010940,12/09/2025,CUST-9149, Smart LED Monitor ,TECHNOLOGY, Monitors ,south, Georgia ,4,$229.02,0.13,$793.79,110.22, First Class , Home Office 
ORD-010941,16-Dec-2025,CUST-1437,compact printer,TECHNOLOGY, Printers ,SOUTH,georgia,1,142.01,0.11,$125.88,-7.1,second class,CONSUMER
ORD-010942,12/23/2025,CUST-7426,wireless keyboard,Technology,ACCESSORIES,south, Georgia ,4,75.09,0.08,276.21,81.0, Standard Class , Consumer 
ORD-010943,22-Dec-2025,CUST-1755, Compact Printer ,TECHNOLOGY, Printers , East ,pennsylvania,2,139.13,0.07,259.18,-0.69,STANDARD CLASS,CORPORATE
ORD-010944,2025-12-15,CUST-9591,ergonomic office chair,FURNITURE,CHAIRS,south, North Carolina ,5,186.28,0.11,$832.38,7.25, Standard Class ,Corporate
ORD-010945,2025-12-04,CUST-8770,modular bookshelf,FURNITURE,STORAGE,EAST,NEW JERSEY,4,166.05,0.05,627.86,13.3,Standard Class, Corporate 
ORD-010946,07-Dec-2025,CUST-6994, Smart LED Monitor ,TECHNOLOGY, Monitors ,CENTRAL,texas,5,225.94,0.08,1034.89,$197.50,second class,CONSUMER
ORD-010947,2025-12-14,CUST-6201,ergonomic office chair,furniture, Chairs , South ,Florida,2,197.38,0.19,319.41,-28.4,Standard Class, Corporate 
ORD-010589,04/09/2025,CUST-7542, Smart LED Monitor ,Technology,Monitors,East,new york,2,$244.02,0.11,$431.98,69.59, Same Day ,Corporate
ORD-010933,12/15/2025,CUST-2822,CORDLESS PHONE DOCK,Technology,accessories,WEST, Nevada ,5,64.4,0.05,306.84,77.32,SECOND CLASS,Corporate
ORD-010139,05/11/2024,CUST-9916,ergonomic office chair, Furniture ,Chairs,EAST, New Jersey ,3,202.08,0.14,518.79,-12.7,STANDARD CLASS,CORPORATE
ORD-010086,03/01/2024,CUST-1049,MODULAR BOOKSHELF, Furniture , Storage ,central, Illinois ,1,154.33,0.14,132.45,-10.53, Standard Class ,CONSUMER
ORD-010039,02/23/2024,CUST-8800,Compact Printer,Technology,PRINTERS,EAST, New Jersey ,5,125.6,0.11,557.21,-32.93,same day,Corporate
ORD-010743,08/27/2025,CUST-8075,Ergonomic Office Chair, Furniture , Chairs , West ,california,3,194.71,0.05,552.04,39.14,SAME DAY, Consumer 
ORD-010165,20-May-2024,CUST-8460,premium standing desk,FURNITURE,TABLES,CENTRAL,MINNESOTA,4,441.22,0.08,"$1,616.87",94.47,FIRST CLASS, Home Office 
ORD-010096,03/06/2024,CUST-5675,Ergonomic Office Chair,FURNITURE, Chairs ,west,nevada,6,191.61,0.1,1034.07,23.17, Standard Class , Corporate 
ORD-010198,06/01/2024,CUST-4401,Wireless Keyboard,technology,accessories,east,Pennsylvania,1,79.77,0.11,71.28,20.22, Standard Class ,Corporate
ORD-010250,25-Jul-2024,CUST-1962,ERGONOMIC OFFICE CHAIR,FURNITURE,Chairs,EAST,NEW YORK,6,204.58,0.1,1099.53,24.53, First Class , Corporate 
ORD-010513,2025-02-11,CUST-4942,smart led monitor,technology,monitors,south,TENNESSEE,3,221.45,0.1,595.69,99.34,second class,corporate
ORD-010023,29-Jan-2024,CUST-2252, Wireless Keyboard , Technology ,Accessories, Central ,Texas,3,$74.21,0.08,204.68,63.43, Standard Class , Corporate 
ORD-010312,09/17/2024,CUST-5935,WIRELESS KEYBOARD,Technology,ACCESSORIES,south,tennessee,3,$74.50,0.12,195.97,$50.60, Second Class ,Consumer
ORD-010030,2024-01-05,CUST-6842,compact printer, Technology ,Printers,Central,minnesota,3,137.09,0.12,363.48,$-18.85,SECOND CLASS, Corporate 
ORD-010332,10/10/2024,CUST-3009,ergonomic office chair,furniture,chairs,West,California,4,192.39,0.15,$654.49,-21.97,standard class,home office
ORD-010292,2024-09-02,CUST-9723,ERGONOMIC OFFICE CHAIR,Furniture, Chairs ,West,OREGON,3,205.72,0.08,565.48,26.16,Standard Class,Consumer
ORD-010904,2025-12-16,CUST-9189,WIRELESS KEYBOARD,technology,Accessories, South ,North Carolina,4,74.55,0.17,247.8,53.85,First Class,home office
ORD-010070,03/27/2024,CUST-8316,compact printer, Technology ,Printers,east, New York ,5,133.69,0.12,585.76,-39.98,Standard Class,CORPORATE
