order_id,order_date,customer_id,product_name,category,sub_category,region,state,quantity,unit_price,discount,sales,profit,ship_mode,segment,gross_sales,discount_impact,revenue_per_unit,profit_margin,month_year,month_start,quarter,calendar_month,calendar_month_num
ORD-010329,2024-10-20,CUST-1229,Premium Notebook Bundle,Office Supplies,Paper,Central,Minnesota,2,18.89,0.13,32.73,13.64,Standard Class,Corporate,37.78,5.050000000000004,16.365,41.67430491903453,2024-10,2024-10-01,2024Q4,October,10
ORD-010330,2024-10-06,CUST-2359,Premium Standing Desk,Furniture,Tables,South,Tennessee,7,442.94,0.21,2436.9,-245.57,Standard Class,Consumer,3100.58,663.6799999999998,348.12857142857143,-10.077147195207024,2024-10,2024-10-01,2024Q4,October,10
ORD-010331,2024-10-22,CUST-6026,Wireless Keyboard,Technology,Accessories,West,Oregon,5,72.02,0.07,336.16,105.2,Second Class,Consumer,360.09999999999997,23.93999999999994,67.232,31.294621608757733,2024-10,2024-10-01,2024Q4,October,10
ORD-010332,2024-10-10,CUST-3009,Ergonomic Office Chair,Furniture,Chairs,West,California,4,192.39,0.15,654.49,-21.97,Standard Class,Home Office,769.56,115.06999999999994,163.6225,-3.3568121743647725,2024-10,2024-10-01,2024Q4,October,10
ORD-010333,2024-10-24,CUST-1157,Smart LED Monitor,Technology,Monitors,South,Georgia,2,225.25,0.15,380.94,44.58,Standard Class,Consumer,450.5,69.56,190.47,11.702630335485903,2024-10,2024-10-01,2024Q4,October,10
ORD-010334,2024-10-28,CUST-8726,Premium Notebook Bundle,Office Supplies,Paper,South,Florida,3,18.14,0.16,45.69,14.37,First Class,Consumer,54.42,8.730000000000004,15.229999999999999,31.4510833880499,2024-10,2024-10-01,2024Q4,October,10
ORD-010335,2024-10-30,CUST-6038,Cordless Phone Dock,Technology,Accessories,West,California,5,65.09,0.12,287.16,55.35,Standard Class,Corporate,325.45000000000005,38.29000000000002,57.432,19.274968658587547,2024-10,2024-10-01,2024Q4,October,10
ORD-010336,2024-10-11,CUST-5726,Ink Cartridge Pack,Office Supplies,Supplies,South,Florida,2,56.0,0.17,93.26,9.1,First Class,Corporate,112.0,18.739999999999995,46.63,9.757666738151404,2024-10,2024-10-01,2024Q4,October,10
ORD-010337,2024-10-19,CUST-2312,Ink Cartridge Pack,Office Supplies,Supplies,East,Pennsylvania,5,52.81,0.08,244.21,47.17,Standard Class,Corporate,264.05,19.840000000000003,48.842,19.31534335203309,2024-10,2024-10-01,2024Q4,October,10
ORD-010338,2024-10-27,CUST-5511,Wireless Keyboard,Technology,Accessories,East,New Jersey,5,74.02,0.06,347.63,109.29,Second Class,Corporate,370.09999999999997,22.46999999999997,69.526,31.438598509909966,2024-10,2024-10-01,2024Q4,October,10
ORD-010339,2024-10-06,CUST-4463,Smart LED Monitor,Technology,Monitors,West,Nevada,1,228.84,0.08,210.28,40.32,Second Class,Corporate,228.84,18.560000000000002,210.28,19.174434087882823,2024-10,2024-10-01,2024Q4,October,10
ORD-010340,2024-10-22,CUST-4987,Wireless Keyboard,Technology,Accessories,Central,Minnesota,2,72.58,0.11,128.81,36.56,First Class,Home Office,145.16,16.349999999999994,64.405,28.38288952721062,2024-10,2024-10-01,2024Q4,October,10
ORD-010341,2024-10-24,CUST-2270,Premium Standing Desk,Furniture,Tables,West,Washington,5,472.43,0.13,2043.6,10.63,Standard Class,Consumer,2362.15,318.5500000000002,408.71999999999997,0.5201605010765317,2024-10,2024-10-01,2024Q4,October,10
ORD-010342,2024-10-04,CUST-1040,Smart LED Monitor,Technology,Monitors,West,Washington,5,243.71,0.05,1158.51,255.15,Standard Class,Consumer,1218.55,60.039999999999964,231.702,22.023979076572495,2024-10,2024-10-01,2024Q4,October,10
ORD-010343,2024-10-04,CUST-3753,Compact Printer,Technology,Printers,West,Oregon,2,143.47,0.1,258.1,-8.8,Standard Class,Consumer,286.94,28.839999999999975,129.05,-3.409531189461449,2024-10,2024-10-01,2024Q4,October,10
ORD-010344,2024-10-09,CUST-4805,Wireless Keyboard,Technology,Accessories,West,Nevada,2,74.04,0.05,141.08,46.32,First Class,Corporate,148.08,7.0,70.54,32.83243549759002,2024-10,2024-10-01,2024Q4,October,10
ORD-010345,2024-10-15,CUST-8668,Smart LED Monitor,Technology,Monitors,East,Pennsylvania,7,243.52,0.1,1527.46,261.61,First Class,Home Office,1704.64,177.18000000000006,218.20857142857145,17.127126078587985,2024-10,2024-10-01,2024Q4,October,10
ORD-010346,2024-10-25,CUST-8708,Cordless Phone Dock,Technology,Accessories,East,New Jersey,5,62.09,0.1,279.99,56.59,First Class,Corporate,310.45000000000005,30.460000000000036,55.998000000000005,20.211436122718666,2024-10,2024-10-01,2024Q4,October,10
ORD-010347,2024-10-23,CUST-5756,Compact Printer,Technology,Printers,South,North Carolina,2,150.76,0.14,258.29,-23.05,Second Class,Corporate,301.52,43.22999999999996,129.145,-8.924077587208176,2024-10,2024-10-01,2024Q4,October,10
ORD-010348,2024-10-20,CUST-4661,Ergonomic Office Chair,Furniture,Chairs,West,Nevada,2,199.85,0.07,370.34,20.19,Standard Class,Home Office,399.7,29.360000000000014,185.17,5.451747043257548,2024-10,2024-10-01,2024Q4,October,10
ORD-010349,2024-10-14,CUST-2447,Compact Printer,Technology,Printers,South,Florida,4,137.69,0.09,499.99,-16.69,First Class,Consumer,550.76,50.76999999999998,124.9975,-3.338066761335227,2024-10,2024-10-01,2024Q4,October,10
ORD-010350,2024-10-22,CUST-7869,Smart LED Monitor,Technology,Monitors,South,Georgia,5,237.48,0.17,984.29,99.36,First Class,Corporate,1187.3999999999999,203.1099999999999,196.858,10.094585945199078,2024-10,2024-10-01,2024Q4,October,10
ORD-010351,2024-10-01,CUST-5332,Compact Printer,Technology,Printers,East,Massachusetts,2,137.67,0.08,253.84,-3.46,Standard Class,Home Office,275.34,21.49999999999997,126.92,-1.36306334699023,2024-10,2024-10-01,2024Q4,October,10
ORD-010352,2024-10-10,CUST-6276,File Cabinet,Furniture,Storage,West,Oregon,3,211.33,0.12,557.03,-65.15,Second Class,Consumer,633.99,76.96000000000004,185.67666666666665,-11.695958925013016,2024-10,2024-10-01,2024Q4,October,10
ORD-010353,2024-10-29,CUST-4903,Smart LED Monitor,Technology,Monitors,West,Washington,3,228.04,0.05,652.96,144.8,Same Day,Consumer,684.12,31.159999999999968,217.65333333333334,22.175937270276894,2024-10,2024-10-01,2024Q4,October,10
ORD-010354,2024-10-05,CUST-9079,Ergonomic Office Chair,Furniture,Chairs,West,California,2,186.85,0.18,306.76,-22.6,Standard Class,Corporate,373.7,66.94,153.38,-7.367322988655626,2024-10,2024-10-01,2024Q4,October,10
ORD-010355,2024-10-24,CUST-2193,Cordless Phone Dock,Technology,Accessories,West,California,2,69.86,0.08,128.04,29.03,Standard Class,Home Office,139.72,11.680000000000007,64.02,22.67260231177757,2024-10,2024-10-01,2024Q4,October,10
ORD-010356,2024-10-15,CUST-1665,Compact Printer,Technology,Printers,East,Pennsylvania,4,133.54,0.12,467.4,-32.65,Same Day,Consumer,534.16,66.75999999999999,116.85,-6.985451433461703,2024-10,2024-10-01,2024Q4,October,10
ORD-010357,2024-10-01,CUST-5773,Ergonomic Office Chair,Furniture,Chairs,Central,Colorado,3,215.1,0.16,544.0,-16.64,Standard Class,Home Office,645.3,101.29999999999995,181.33333333333334,-3.058823529411765,2024-10,2024-10-01,2024Q4,October,10
ORD-010358,2024-10-26,CUST-6692,Modular Bookshelf,Furniture,Storage,West,California,2,170.36,0.12,300.99,-13.01,Standard Class,Consumer,340.72,39.73000000000002,150.495,-4.32240273763248,2024-10,2024-10-01,2024Q4,October,10
ORD-010359,2024-10-01,CUST-9212,Wireless Keyboard,Technology,Accessories,South,Georgia,4,76.57,0.15,260.39,61.68,Standard Class,Home Office,306.28,45.889999999999986,65.0975,23.687545604669918,2024-10,2024-10-01,2024Q4,October,10
ORD-010360,2024-10-08,CUST-6716,Ergonomic Office Chair,Furniture,Chairs,South,Florida,2,204.97,0.24,310.59,-49.37,Standard Class,Consumer,409.94,99.35000000000002,155.295,-15.895553623748352,2024-10,2024-10-01,2024Q4,October,10
ORD-010361,2024-10-23,CUST-6586,Desk Organizer Set,Office Supplies,Storage,Central,Texas,1,34.52,0.04,33.25,14.49,Standard Class,Home Office,34.52,1.2700000000000031,33.25,43.578947368421055,2024-10,2024-10-01,2024Q4,October,10
ORD-010362,2024-11-06,CUST-5668,Ergonomic Office Chair,Furniture,Chairs,South,Tennessee,2,208.36,0.2,333.18,-32.2,Standard Class,Home Office,416.72,83.54000000000002,166.59,-9.6644456449967,2024-11,2024-11-01,2024Q4,November,11
ORD-010363,2024-11-18,CUST-6594,LED Desk Lamp,Furniture,Lighting,Central,Illinois,1,46.97,0.15,40.16,6.3,Standard Class,Home Office,46.97,6.810000000000002,40.16,15.687250996015937,2024-11,2024-11-01,2024Q4,November,11
ORD-010364,2024-11-10,CUST-1910,Premium Notebook Bundle,Office Supplies,Paper,East,Massachusetts,3,18.07,0.07,50.63,20.91,Same Day,Consumer,54.21,3.5799999999999983,16.87666666666667,41.29962472842188,2024-11,2024-11-01,2024Q4,November,11
ORD-010365,2024-11-01,CUST-3077,Smart LED Monitor,Technology,Monitors,West,Nevada,5,235.67,0.03,1138.91,264.51,Same Day,Corporate,1178.35,39.43999999999983,227.782,23.224837783494742,2024-11,2024-11-01,2024Q4,November,11
ORD-010366,2024-11-13,CUST-6171,Cordless Phone Dock,Technology,Accessories,Central,Illinois,2,69.36,0.01,138.03,40.47,First Class,Corporate,138.72,0.6899999999999977,69.015,29.319713105846557,2024-11,2024-11-01,2024Q4,November,11
ORD-010367,2024-11-13,CUST-5957,Wireless Keyboard,Technology,Accessories,West,Washington,5,75.4,0.06,353.16,112.22,Standard Class,Corporate,377.0,23.839999999999975,70.632,31.7759655680145,2024-11,2024-11-01,2024Q4,November,11
ORD-010368,2024-11-19,CUST-6530,Premium Standing Desk,Furniture,Tables,East,New York,7,431.29,0.11,2700.96,88.83,Standard Class,Corporate,3019.03,318.07000000000016,385.8514285714286,3.288830637995379,2024-11,2024-11-01,2024Q4,November,11
ORD-010369,2024-11-16,CUST-2630,Premium Standing Desk,Furniture,Tables,East,Pennsylvania,1,435.67,0.09,395.66,18.91,Second Class,Consumer,435.67,40.00999999999999,395.66,4.779356012738209,2024-11,2024-11-01,2024Q4,November,11
ORD-010370,2024-11-04,CUST-4312,Compact Printer,Technology,Printers,West,Nevada,3,139.42,0.07,390.69,1.03,Second Class,Consumer,418.26,27.569999999999993,130.23,0.2636361309478103,2024-11,2024-11-01,2024Q4,November,11
ORD-010371,2024-11-07,CUST-8489,Smart LED Monitor,Technology,Monitors,Central,Illinois,1,228.6,0.09,207.72,38.32,First Class,Corporate,228.6,20.879999999999995,207.72,18.44791064895051,2024-11,2024-11-01,2024Q4,November,11
ORD-010372,2024-11-12,CUST-4784,Wireless Keyboard,Technology,Accessories,South,Florida,2,76.92,0.21,121.54,21.77,Standard Class,Corporate,153.84,32.3,60.77,17.91179858482804,2024-11,2024-11-01,2024Q4,November,11
ORD-010373,2024-11-23,CUST-1483,Wireless Keyboard,Technology,Accessories,South,Florida,1,81.37,0.16,67.99,15.48,First Class,Home Office,81.37,13.38000000000001,67.99,22.76805412560671,2024-11,2024-11-01,2024Q4,November,11
ORD-010374,2024-11-19,CUST-1937,Premium Notebook Bundle,Office Supplies,Paper,West,Nevada,4,18.29,0.07,68.26,29.46,Same Day,Corporate,73.16,4.8999999999999915,17.065,43.158511573395835,2024-11,2024-11-01,2024Q4,November,11
ORD-010375,2024-11-30,CUST-2368,Smart LED Monitor,Technology,Monitors,South,Florida,7,230.56,0.15,1368.12,164.09,First Class,Consumer,1613.92,245.80000000000018,195.44571428571427,11.993830950501419,2024-11,2024-11-01,2024Q4,November,11
ORD-010376,2024-11-26,CUST-5559,Compact Printer,Technology,Printers,South,Florida,2,137.8,0.11,246.42,-12.1,First Class,Corporate,275.6,29.180000000000035,123.21,-4.910315721126532,2024-11,2024-11-01,2024Q4,November,11
ORD-010377,2024-11-23,CUST-7132,Desk Organizer Set,Office Supplies,Storage,South,Florida,1,34.26,0.23,26.42,6.58,Standard Class,Consumer,34.26,7.839999999999996,26.42,24.905374716124147,2024-11,2024-11-01,2024Q4,November,11
ORD-010378,2024-11-26,CUST-4282,Compact Printer,Technology,Printers,East,New Jersey,4,138.95,0.13,481.98,-37.13,Second Class,Consumer,555.8,73.81999999999994,120.495,-7.7036391551516665,2024-11,2024-11-01,2024Q4,November,11
ORD-010379,2024-11-30,CUST-7826,Wireless Keyboard,Technology,Accessories,South,North Carolina,2,74.13,0.09,134.29,37.81,First Class,Consumer,148.26,13.969999999999999,67.145,28.155484399434066,2024-11,2024-11-01,2024Q4,November,11
ORD-010380,2024-11-21,CUST-4051,Ink Cartridge Pack,Office Supplies,Supplies,Central,Colorado,2,61.36,0.07,114.14,25.08,Second Class,Corporate,122.72,8.579999999999998,57.07,21.973015594883474,2024-11,2024-11-01,2024Q4,November,11
ORD-010381,2024-11-13,CUST-5542,Modular Bookshelf,Furniture,Storage,Central,Texas,3,174.74,0.11,467.56,-13.44,Standard Class,Consumer,524.22,56.660000000000025,155.85333333333332,-2.8744973907092137,2024-11,2024-11-01,2024Q4,November,11
ORD-010382,2024-11-21,CUST-1867,Premium Standing Desk,Furniture,Tables,East,Massachusetts,5,488.53,0.15,2068.78,-31.7,Second Class,Corporate,2442.6499999999996,373.86999999999944,413.75600000000003,-1.5323040632643392,2024-11,2024-11-01,2024Q4,November,11
ORD-010383,2024-11-27,CUST-9952,Wireless Keyboard,Technology,Accessories,East,Pennsylvania,1,76.57,0.07,71.05,21.87,Standard Class,Corporate,76.57,5.519999999999996,71.05,30.781140042223786,2024-11,2024-11-01,2024Q4,November,11
ORD-010384,2024-11-19,CUST-3988,Wireless Keyboard,Technology,Accessories,West,Oregon,3,74.58,0.09,204.65,61.55,Second Class,Corporate,223.74,19.090000000000003,68.21666666666667,30.075739066699242,2024-11,2024-11-01,2024Q4,November,11
ORD-010385,2024-11-01,CUST-2929,Smart LED Monitor,Technology,Monitors,West,California,2,236.01,0.12,415.52,65.26,Standard Class,Consumer,472.02,56.5,207.76,15.705621871390068,2024-11,2024-11-01,2024Q4,November,11
ORD-010386,2024-11-17,CUST-3682,Premium Notebook Bundle,Office Supplies,Paper,West,California,5,18.17,0.04,87.27,39.02,Standard Class,Corporate,90.85000000000001,3.5800000000000125,17.454,44.71181391085139,2024-11,2024-11-01,2024Q4,November,11
ORD-010387,2024-11-18,CUST-6104,Desk Organizer Set,Office Supplies,Storage,East,Pennsylvania,5,35.64,0.1,161.22,61.19,Standard Class,Home Office,178.2,16.97999999999999,32.244,37.95434809576975,2024-11,2024-11-01,2024Q4,November,11
ORD-010388,2024-11-25,CUST-5503,Premium Notebook Bundle,Office Supplies,Paper,East,Massachusetts,3,19.27,0.09,52.73,21.52,Second Class,Consumer,57.81,5.080000000000005,17.576666666666664,40.811682154371326,2024-11,2024-11-01,2024Q4,November,11
ORD-010389,2024-11-08,CUST-6348,Premium Standing Desk,Furniture,Tables,West,California,3,440.56,0.12,1157.31,15.93,First Class,Corporate,1321.68,164.37000000000012,385.77,1.3764678435337119,2024-11,2024-11-01,2024Q4,November,11
ORD-010390,2024-11-14,CUST-5913,Compact Printer,Technology,Printers,East,Pennsylvania,2,136.7,0.13,238.69,-16.91,Standard Class,Corporate,273.4,34.70999999999998,119.345,-7.084502911726507,2024-11,2024-11-01,2024Q4,November,11
ORD-010391,2024-11-24,CUST-1421,Modular Bookshelf,Furniture,Storage,West,Washington,1,161.5,0.09,146.78,-2.69,First Class,Consumer,161.5,14.719999999999999,146.78,-1.8326747513285189,2024-11,2024-11-01,2024Q4,November,11
ORD-010392,2024-11-17,CUST-1384,Compact Printer,Technology,Printers,East,New York,1,143.07,0.15,121.56,-11.84,Second Class,Consumer,143.07,21.50999999999999,121.56,-9.740046067785455,2024-11,2024-11-01,2024Q4,November,11
ORD-010393,2024-11-18,CUST-2069,Wireless Keyboard,Technology,Accessories,East,New Jersey,4,77.55,0.15,264.9,65.88,First Class,Consumer,310.2,45.30000000000001,66.225,24.869762174405434,2024-11,2024-11-01,2024Q4,November,11
ORD-010394,2024-11-22,CUST-2407,Premium Notebook Bundle,Office Supplies,Paper,South,Tennessee,5,18.02,0.15,76.91,24.98,Standard Class,Consumer,90.1,13.189999999999998,15.382,32.479521518658174,2024-11,2024-11-01,2024Q4,November,11
ORD-010395,2024-11-05,CUST-5103,Premium Notebook Bundle,Office Supplies,Paper,South,Tennessee,4,18.65,0.21,58.99,16.41,Standard Class,Consumer,74.6,15.609999999999992,14.7475,27.818274283776912,2024-11,2024-11-01,2024Q4,November,11
ORD-010396,2024-11-25,CUST-4914,Ergonomic Office Chair,Furniture,Chairs,East,New York,4,197.71,0.12,697.1,2.43,Standard Class,Consumer,790.84,93.74000000000001,174.275,0.3485870032993832,2024-11,2024-11-01,2024Q4,November,11
ORD-010397,2024-11-27,CUST-3991,Smart LED Monitor,Technology,Monitors,Central,Illinois,5,233.14,0.07,1078.48,215.18,Standard Class,Consumer,1165.6999999999998,87.2199999999998,215.696,19.952154884652472,2024-11,2024-11-01,2024Q4,November,11
ORD-010398,2024-11-20,CUST-1615,Smart LED Monitor,Technology,Monitors,West,California,3,228.82,0.07,637.4,127.55,Standard Class,Home Office,686.46,49.06000000000006,212.46666666666667,20.010982114841543,2024-11,2024-11-01,2024Q4,November,11
ORD-010399,2024-11-02,CUST-4370,Premium Standing Desk,Furniture,Tables,East,New York,6,506.62,0.17,2532.96,-76.61,Second Class,Home Office,3039.7200000000003,506.7600000000002,422.16,-3.024524666793001,2024-11,2024-11-01,2024Q4,November,11
ORD-010400,2024-11-30,CUST-1763,Premium Notebook Bundle,Office Supplies,Paper,East,New Jersey,5,17.95,0.15,76.67,27.37,Standard Class,Corporate,89.75,13.079999999999998,15.334,35.69844789356985,2024-11,2024-11-01,2024Q4,November,11
ORD-010401,2024-11-02,CUST-3860,Premium Notebook Bundle,Office Supplies,Paper,West,California,2,17.6,0.05,33.43,14.6,Standard Class,Consumer,35.2,1.7700000000000031,16.715,43.673347292850735,2024-11,2024-11-01,2024Q4,November,11
ORD-010402,2024-11-27,CUST-7779,Premium Standing Desk,Furniture,Tables,East,Massachusetts,5,453.36,0.16,1898.97,-57.33,Standard Class,Consumer,2266.8,367.83000000000015,379.794,-3.019005039574085,2024-11,2024-11-01,2024Q4,November,11
ORD-010403,2024-11-29,CUST-5933,Ink Cartridge Pack,Office Supplies,Supplies,Central,Minnesota,5,55.64,0.02,271.3,68.11,Standard Class,Consumer,278.2,6.899999999999977,54.260000000000005,25.10504976041282,2024-11,2024-11-01,2024Q4,November,11
ORD-010404,2024-11-01,CUST-6057,Wireless Keyboard,Technology,Accessories,South,Tennessee,4,73.57,0.09,267.72,76.1,Same Day,Consumer,294.28,26.559999999999945,66.93,28.425220379500963,2024-11,2024-11-01,2024Q4,November,11
ORD-010405,2024-11-25,CUST-3362,Ergonomic Office Chair,Furniture,Chairs,West,Nevada,4,192.57,0.13,670.9,-6.13,Second Class,Corporate,770.28,99.38,167.725,-0.9136980175883143,2024-11,2024-11-01,2024Q4,November,11
ORD-010406,2024-11-02,CUST-5429,Ergonomic Office Chair,Furniture,Chairs,South,Florida,4,214.84,0.14,740.66,-10.81,Standard Class,Corporate,859.36,118.70000000000005,185.165,-1.4595090864904277,2024-11,2024-11-01,2024Q4,November,11
ORD-010407,2024-11-18,CUST-2759,Smart LED Monitor,Technology,Monitors,South,Georgia,3,232.24,0.21,552.15,32.51,Second Class,Corporate,696.72,144.57000000000005,184.04999999999998,5.887892782758309,2024-11,2024-11-01,2024Q4,November,11
ORD-010408,2024-11-14,CUST-3030,Wireless Keyboard,Technology,Accessories,East,New York,2,71.6,0.05,136.13,43.65,Standard Class,Corporate,143.2,7.069999999999993,68.065,32.064937926981564,2024-11,2024-11-01,2024Q4,November,11
ORD-010409,2024-12-20,CUST-2571,Smart LED Monitor,Technology,Monitors,South,North Carolina,1,238.08,0.19,193.89,16.48,Second Class,Consumer,238.08,44.190000000000026,193.89,8.499664758368148,2024-12,2024-12-01,2024Q4,December,12
ORD-010410,2024-12-28,CUST-8544,Smart LED Monitor,Technology,Monitors,East,Massachusetts,2,230.34,0.09,418.06,75.38,Second Class,Consumer,460.68,42.620000000000005,209.03,18.030904654834234,2024-12,2024-12-01,2024Q4,December,12
ORD-010411,2024-12-06,CUST-7265,Smart LED Monitor,Technology,Monitors,West,Oregon,4,233.5,0.11,833.72,140.44,Standard Class,Corporate,934.0,100.27999999999997,208.43,16.844983927457662,2024-12,2024-12-01,2024Q4,December,12
ORD-010412,2024-12-29,CUST-8239,Ergonomic Office Chair,Furniture,Chairs,South,North Carolina,6,214.62,0.19,1039.9,-86.26,Standard Class,Corporate,1287.72,247.81999999999994,173.3166666666667,-8.295028368112318,2024-12,2024-12-01,2024Q4,December,12
ORD-010413,2024-12-22,CUST-8612,Modular Bookshelf,Furniture,Storage,West,California,1,183.15,0.17,151.7,-16.18,Second Class,Consumer,183.15,31.450000000000017,151.7,-10.665787738958471,2024-12,2024-12-01,2024Q4,December,12
ORD-010414,2024-12-12,CUST-8618,Compact Printer,Technology,Printers,West,Washington,2,146.37,0.15,247.98,-24.03,Second Class,Consumer,292.74,44.76000000000002,123.99,-9.690297604645536,2024-12,2024-12-01,2024Q4,December,12
